userID,itemID,rating,age,sex,city,country,time,daytype,season,location,weather,social,endEmo,dominantEmo,mood,physical,decision,interaction,director,movieCountry,movieLanguage,movieYear,genre1,genre2,genre3,actor1,actor2,actor3,budget
21,3614,1,28,1,10,3,3,1,3,1,5,1,7,7,1,1,2,1,310,37,9,2002,14,19,-1,1177,1195,371,14000000
28,3615,4,26,2,10,3,3,2,3,1,5,1,2,2,2,1,1,1,807,14,9,1999,9,15,-1,-1,-1,-1,-1
28,3613,4,26,2,10,3,3,2,3,3,4,2,2,2,1,1,1,2,216,14,11,2009,7,-1,-1,12,199,1405,5000000
28,3616,2,26,2,10,3,3,1,3,1,5,1,2,2,2,1,1,1,682,37,9,2009,4,11,12,102,252,1078,105000000
55,3617,5,28,2,20,2,2,1,3,1,4,1,1,4,2,1,1,1,763,37,9,2005,3,7,11,629,969,451,150000000
21,3618,3,28,1,10,3,3,1,3,1,4,1,1,6,2,1,2,1,148,9,5,2005,10,-1,-1,1118,784,783,-1
43,3619,5,25,2,3,5,1,1,3,1,4,1,4,7,1,2,1,2,386,37,9,2008,10,17,-1,1331,1539,80,20000000
50,2623,5,26,2,21,2,3,1,3,1,4,1,2,2,1,1,1,1,48,37,9,1995,10,7,18,815,1874,709,-1
108,3579,5,30,2,3,2,3,2,3,1,4,2,2,2,1,1,2,1,667,37,9,2010,1,7,8,251,1404,960,58000000
108,3610,5,30,2,3,2,2,1,3,1,4,2,2,2,1,2,2,1,621,37,9,2010,4,7,11,1782,857,1658,69000000
54,67,3,27,1,20,2,3,1,4,1,5,1,7,7,2,1,1,1,497,36,9,2010,1,8,21,6,366,1437,28000000
54,3610,5,27,1,20,2,3,2,4,1,5,2,2,2,1,1,1,1,621,37,9,2010,4,7,11,1782,857,1658,69000000
50,3610,5,26,2,21,2,4,2,3,1,5,2,2,2,1,1,2,1,621,37,9,2010,4,7,11,1782,857,1658,69000000
89,3545,4,28,1,20,2,4,2,3,1,4,3,2,2,1,1,1,1,201,37,9,2010,1,3,7,1344,1284,550,90000000
27,47,3,25,1,10,3,4,2,3,1,5,2,7,7,2,1,1,1,135,37,9,2010,1,17,19,1169,1088,997,160000000
28,47,3,26,2,10,3,3,2,3,3,5,2,7,7,2,1,1,1,135,37,9,2010,1,17,19,1169,1088,997,160000000
35,3620,4,30,1,10,3,3,2,4,1,5,1,2,2,3,1,2,2,740,37,9,2001,1,8,-1,660,223,1297,85000000
35,3595,3,30,1,10,3,4,2,4,1,5,1,7,7,3,1,1,1,186,37,9,2010,7,-1,-1,16,1100,344,80000000
55,3621,3,28,2,20,2,3,1,3,1,5,1,1,5,2,1,1,1,583,37,9,2010,1,10,21,1297,691,231,100000000
55,3622,4,28,2,20,2,3,1,3,1,5,1,4,4,2,1,1,1,436,37,9,2009,8,10,17,1659,165,1559,60000000
50,3623,4,26,2,21,2,1,2,3,1,1,3,2,2,1,1,1,1,431,37,9,2009,7,10,18,677,889,891,40000000
89,3628,5,28,1,20,2,4,2,3,1,5,3,1,4,1,1,1,1,577,30,16,2009,10,14,-1,1761,1111,1741,5000000
89,3624,4,28,1,20,2,3,1,3,2,2,2,2,2,1,1,1,1,295,9,5,2010,1,21,-1,1920,705,1198,-1
50,49,2,26,2,21,2,2,2,3,1,1,3,2,7,1,1,2,1,546,37,9,2010,7,18,-1,513,1037,311,32000000
50,3625,1,26,2,21,2,2,2,3,1,5,3,7,7,2,1,2,1,369,37,9,2004,7,18,-1,172,889,1539,42000000
55,3623,4,28,2,20,2,1,2,3,1,1,3,2,1,2,1,2,1,431,37,9,2009,7,10,18,677,889,891,40000000
55,49,4,28,2,20,2,2,2,3,1,1,3,2,1,2,1,1,1,546,37,9,2010,7,18,-1,513,1037,311,32000000
35,3626,3,30,1,10,3,3,2,4,1,5,1,7,7,2,1,1,1,101,37,9,2010,19,21,-1,573,1706,500,15000000
55,3598,5,28,2,20,2,1,1,3,1,5,1,2,4,2,1,1,1,537,37,9,2010,4,3,7,1377,526,263,150000000
55,3599,5,28,2,20,2,2,1,3,2,5,2,1,4,2,1,1,1,181,36,9,2010,1,3,12,426,1657,568,200000000
43,3613,5,25,2,3,5,3,2,3,1,4,1,2,2,2,2,1,1,216,14,11,2009,7,-1,-1,12,199,1405,5000000
55,3627,4,28,2,20,2,1,1,3,1,5,1,4,4,2,1,1,1,123,36,9,2010,7,10,-1,1614,132,1445,-1
43,3629,3,25,2,3,5,3,1,3,1,2,2,7,7,2,2,2,1,799,37,9,2009,4,3,7,660,1331,856,40000000
50,166,4,26,2,21,2,3,1,3,1,1,2,2,7,1,2,1,1,126,37,9,2010,4,3,7,862,667,366,165000000
54,166,4,27,1,20,2,3,1,3,1,1,2,7,2,2,1,1,1,126,37,9,2010,4,3,7,862,667,366,165000000
35,3630,4,30,1,10,3,3,1,4,1,2,1,2,4,1,1,1,1,70,37,9,2010,8,10,21,165,975,1580,37000000
24,201,5,26,1,10,3,4,1,4,1,4,1,4,4,1,1,1,1,184,37,9,2010,10,17,21,895,953,1150,2000000
55,253,3,28,2,20,2,1,1,3,1,5,1,4,7,2,1,1,1,267,37,9,2010,7,10,18,925,595,1173,15000000
35,3545,5,30,1,10,3,3,1,4,1,2,1,2,2,1,1,1,1,201,37,9,2010,1,3,7,1344,1284,550,90000000
55,3631,3,28,2,20,2,2,1,3,1,5,1,4,7,2,1,1,1,242,37,9,2008,6,10,20,1615,309,475,40000000
26,3632,5,-1,2,3,5,4,2,4,1,5,1,2,2,2,1,1,1,329,36,9,2009,6,10,13,558,1655,1396,35000000
26,3633,5,-1,2,3,5,3,2,4,1,5,2,2,2,1,1,1,1,622,13,9,2010,1,8,21,965,988,1329,52000000
26,3634,4,-1,2,3,5,3,1,4,1,5,2,7,7,2,1,1,1,415,37,9,2008,1,7,21,951,736,1258,10000000
55,3635,5,28,2,20,2,1,1,3,1,5,1,2,1,2,1,1,1,595,37,9,2009,4,3,7,528,368,992,175000000
35,18,2,30,1,10,3,3,1,4,1,5,1,7,4,1,1,1,1,750,37,9,2010,1,3,21,1803,251,1376,82000000
55,138,5,28,2,20,2,2,1,3,1,5,2,4,3,2,1,1,2,490,37,9,2010,10,17,21,1169,169,1265,80000000
55,3636,3,28,2,20,2,2,1,3,1,1,2,2,7,2,1,1,1,245,37,9,2001,4,3,11,1351,405,819,120000000
50,115,5,26,2,21,2,3,2,3,1,5,2,4,2,1,2,1,1,550,37,9,2009,1,10,19,1731,849,450,30000000
54,115,5,27,1,20,2,2,2,4,1,1,2,7,5,1,1,2,2,550,37,9,2009,1,10,19,1731,849,450,30000000
25,3637,2,27,1,20,2,3,1,3,1,4,2,6,6,1,1,1,1,721,27,23,2010,2,10,14,1767,1722,885,-1
25,3638,2,27,1,20,2,3,1,3,1,2,2,2,2,1,1,1,1,83,37,9,2009,7,14,-1,1784,492,1089,-1
25,3639,4,27,1,20,2,3,1,3,1,1,2,2,2,1,1,1,1,631,37,9,2009,7,10,-1,90,1021,1796,6000000
25,3579,3,27,1,20,2,4,1,3,1,1,1,4,4,1,1,1,1,667,37,9,2010,1,7,8,251,1404,960,58000000
25,3521,2,27,1,20,2,3,2,3,1,1,2,5,4,1,1,1,1,696,36,9,2009,1,21,-1,1619,1081,1931,6000000
25,3640,3,27,1,20,2,2,1,3,1,2,1,2,2,1,1,1,1,769,37,9,2003,7,-1,-1,1227,1953,1923,24000000
25,3641,3,27,1,20,2,4,1,3,1,2,1,2,2,1,1,1,1,183,37,9,2008,7,-1,-1,512,88,1666,7000000
25,3642,4,27,1,20,2,1,2,3,1,5,1,4,3,1,1,1,1,561,33,27,2009,8,10,17,1359,1458,1163,-1
25,3643,3,27,1,20,2,2,2,3,1,4,2,5,5,1,1,1,1,151,33,27,2009,8,17,21,1359,1458,1163,5000000
25,3644,2,27,1,20,2,3,2,3,1,5,2,5,5,1,1,1,1,151,33,27,2009,8,10,21,1359,1458,1163,5000000
61,66,3,28,1,20,2,3,2,3,1,5,1,7,7,2,2,1,1,666,37,9,2010,1,3,8,437,1795,1374,20000000
27,3645,3,25,1,10,3,4,2,3,1,5,2,7,7,1,1,1,1,594,22,25,2010,10,11,-1,995,1417,1425,-1
55,3647,3,28,2,20,2,4,2,3,1,5,2,7,7,2,1,1,1,553,37,9,2009,7,18,-1,1427,950,1775,3000000
55,2015,4,28,2,20,2,2,1,3,1,5,2,2,2,2,1,1,1,809,37,9,1963,4,11,12,1718,1049,1610,-1
55,3649,5,28,2,20,2,4,2,3,1,5,2,2,4,2,1,2,2,769,37,9,2009,7,8,-1,224,522,1986,35000000
55,3650,4,28,2,20,2,2,1,3,1,5,2,2,7,2,1,1,2,140,37,9,1959,4,11,12,1283,192,537,6000000
55,3651,1,28,2,20,2,4,1,3,1,5,2,6,6,2,1,2,1,11,7,9,2008,3,19,21,671,774,1007,-1
26,245,4,-1,2,3,5,2,2,4,1,5,1,3,4,1,1,1,2,47,37,9,2003,1,3,19,1073,1151,285,130000000
26,3652,3,-1,2,3,5,3,2,4,1,2,1,7,7,2,1,1,1,20,31,9,2009,3,10,13,1560,1309,1479,75000000
50,190,3,26,2,21,2,3,2,3,1,5,2,2,2,1,1,2,2,728,37,9,1998,1,3,12,1947,1774,1119,45000000
50,231,5,26,2,21,2,3,1,3,1,5,1,2,4,2,1,1,1,593,31,25,2009,10,18,21,1519,203,1199,18000000
55,3653,4,28,2,20,2,4,1,3,1,5,1,2,4,2,1,1,1,781,37,9,1998,4,3,10,1391,526,151,70000000
35,3523,3,30,1,10,3,2,1,4,1,1,1,7,7,1,1,1,1,366,37,9,2010,14,17,21,340,214,215,10000000
33,3654,2,26,2,10,3,3,1,3,1,5,1,7,7,1,1,2,1,746,7,9,2001,7,10,17,1965,1399,91,5000000
54,3579,5,27,1,20,2,4,2,4,1,1,2,2,2,1,1,1,1,667,37,9,2010,1,7,8,251,1404,960,58000000
50,3579,4,26,2,21,2,4,2,4,1,4,2,7,2,2,1,1,1,667,37,9,2010,1,7,8,251,1404,960,58000000
35,3655,3,30,1,10,3,3,2,4,1,5,1,7,7,2,1,1,2,198,37,9,2008,1,3,19,718,832,1684,85000000
21,77,4,28,1,10,3,4,2,4,1,4,2,2,2,1,1,1,1,334,37,9,2009,9,7,-1,344,1572,1426,-1
24,3656,4,26,1,10,3,4,2,4,1,1,1,7,7,2,1,1,1,459,37,9,2010,7,10,-1,116,1022,1265,4000000
55,39,5,28,2,20,2,3,2,3,2,5,2,4,4,2,1,2,1,756,36,9,2009,3,12,17,719,368,1914,18000000
24,3657,3,26,1,10,3,3,1,4,1,5,1,1,1,3,1,1,1,489,37,9,2008,7,10,-1,1208,1997,887,-1
55,2523,3,28,2,20,2,2,1,3,1,5,1,7,7,2,1,1,1,533,37,9,1995,4,10,11,770,1013,1323,55000000
55,3658,5,28,2,20,2,4,2,3,1,4,1,2,2,2,1,1,2,636,37,9,1985,3,7,11,1707,998,878,19000000
24,3659,4,26,1,10,3,4,1,4,1,5,1,2,2,2,1,1,2,132,37,9,2008,7,10,-1,80,558,858,5000000
33,77,4,26,2,10,3,3,2,3,1,4,2,4,4,1,1,1,1,334,37,9,2009,9,7,-1,344,1572,1426,-1
33,3660,4,26,2,10,3,2,2,3,1,4,1,7,7,1,1,1,1,77,36,9,2008,7,18,-1,610,80,373,-1
26,3661,5,-1,2,3,5,2,2,4,1,4,1,3,1,1,1,1,2,474,21,15,1995,4,1,19,141,23,761,10000000
26,3188,5,-1,2,3,5,2,2,2,3,1,2,7,2,1,1,1,1,48,34,17,1994,7,18,10,1747,1980,326,-1
26,3030,4,-1,2,3,5,2,3,2,3,1,2,7,7,1,1,1,1,48,34,17,1992,7,10,-1,197,1918,1175,-1
26,3518,4,-1,2,3,5,4,1,3,1,5,1,7,7,2,1,1,1,56,36,9,2009,7,-1,-1,1869,818,1389,700000
26,3506,3,-1,2,3,5,3,1,4,1,5,2,7,7,1,1,1,1,734,37,9,2010,7,19,-1,951,1616,402,36000000
26,115,5,-1,2,3,5,3,1,2,1,1,2,7,4,2,1,1,1,550,37,9,2009,1,10,19,1731,849,450,30000000
26,54,4,-1,2,3,5,3,1,3,1,5,2,1,4,2,1,1,1,560,11,9,2009,1,3,-1,1233,835,644,10000000
26,212,3,-1,2,3,5,4,3,2,1,1,1,7,7,1,1,1,1,307,37,9,2009,1,3,12,1680,1994,1776,240000000
26,39,3,-1,2,3,5,2,2,3,1,2,1,7,7,1,1,1,1,756,36,9,2009,3,12,17,719,368,1914,18000000
26,3662,4,-1,2,3,5,3,2,3,3,5,3,2,2,1,1,1,1,272,37,9,2009,7,22,-1,660,595,877,24000000
26,3663,2,-1,2,3,5,3,1,3,1,2,2,6,6,2,1,1,1,215,37,9,2009,8,10,21,833,667,247,53000000
26,55,3,-1,2,3,5,3,2,3,1,1,2,2,2,2,1,1,1,434,37,9,2009,7,-1,-1,863,1099,1785,-1
26,3664,4,-1,2,3,5,3,1,3,1,2,2,2,7,2,1,2,1,686,37,9,2009,3,7,14,914,1975,566,23600000
26,3665,2,-1,2,3,5,3,1,3,3,5,2,7,7,1,1,1,1,788,37,9,2009,1,8,10,1714,1460,383,8000000
26,3666,4,-1,2,3,5,3,2,3,1,2,2,7,7,1,1,1,1,740,37,9,2009,7,10,21,1297,1701,944,22000000
26,3667,1,-1,2,3,5,3,2,2,1,1,2,7,7,1,1,1,1,409,37,9,2009,1,19,21,251,1562,1644,80000000
26,3668,3,-1,2,3,5,3,3,1,1,1,2,2,7,2,1,1,1,591,37,9,2009,1,3,12,948,1088,1002,40000000
26,3669,1,-1,2,3,5,3,1,2,1,1,2,7,7,2,1,1,1,566,37,9,2009,1,8,21,1298,869,1151,20000000
35,3670,4,30,1,10,3,3,1,4,1,5,1,2,4,2,1,1,1,737,37,9,1982,1,3,19,877,244,460,17000000
55,3610,5,28,2,20,2,1,1,4,1,5,1,2,2,2,1,1,1,621,37,9,2010,4,7,11,1782,857,1658,69000000
55,2716,4,28,2,20,2,2,1,4,1,5,1,4,7,2,1,1,1,-1,7,-1,1997,-1,-1,-1,1817,-1,-1,-1
55,3530,3,28,2,20,2,1,3,4,1,5,1,7,7,2,1,1,1,118,37,9,1999,4,3,10,1881,1392,681,150000000
55,66,5,28,2,20,2,4,3,4,1,5,1,6,4,2,1,1,1,666,37,9,2010,1,3,8,437,1795,1374,20000000
55,2271,3,28,2,20,2,1,3,4,1,5,1,1,7,2,1,1,2,245,37,9,1996,4,10,11,1870,470,1882,70000000
55,3671,4,28,2,20,2,2,3,4,1,5,1,1,1,2,1,1,1,95,37,9,2009,10,18,-1,5,889,609,18000000
55,3672,4,28,2,20,2,3,3,4,1,5,2,2,4,2,1,1,2,91,37,9,2007,4,7,10,1499,1207,752,150000000
55,197,5,28,2,20,2,3,3,4,1,5,1,2,1,2,1,1,1,378,37,9,2009,6,10,20,1688,1551,1852,29000000
55,47,5,28,2,20,2,4,3,4,1,5,2,2,4,2,1,1,2,135,37,9,2010,1,17,19,1169,1088,997,160000000
55,3673,3,28,2,20,2,1,3,4,1,5,1,7,7,2,1,1,2,140,37,9,1953,4,3,11,210,1063,707,4000000
55,3674,5,28,2,20,2,1,3,4,1,5,1,2,1,2,1,1,2,311,37,9,1997,7,10,18,794,726,691,50000000
43,3649,4,25,2,3,5,2,1,4,1,2,1,2,4,2,1,1,1,769,37,9,2009,7,8,-1,224,522,1986,35000000
23,3675,4,33,1,20,2,3,2,4,2,5,6,2,2,1,1,1,1,193,27,23,2010,7,10,13,1561,1408,1269,-1
31,156,5,30,2,20,2,3,1,4,1,2,1,2,2,1,1,1,2,521,37,9,2008,7,10,18,1696,1108,1123,65000000
31,157,5,30,2,20,2,4,1,4,1,2,1,7,2,1,1,1,2,521,37,9,2010,7,10,18,1696,1108,1123,100000000
25,3676,3,27,1,20,2,4,3,4,1,2,1,2,4,1,1,1,1,320,37,9,2009,7,-1,-1,1337,886,1679,10000000
25,3677,1,27,1,20,2,2,3,4,1,2,2,7,7,1,1,1,1,312,37,9,2010,1,3,7,1863,263,1532,117000000
25,3678,3,27,1,20,2,3,1,4,1,4,2,2,2,1,1,1,1,769,37,9,2010,7,-1,-1,1622,1986,1372,65000000
25,16,2,27,1,20,2,2,2,4,1,2,1,2,7,1,1,1,1,618,37,9,2010,1,17,21,98,1181,328,110000000
27,2611,3,25,1,10,3,2,1,4,1,2,1,7,7,2,1,1,2,808,38,11,1981,10,22,-1,1034,734,1116,-1
27,201,4,25,1,10,3,4,2,4,1,5,2,7,7,3,1,-1,1,184,37,9,2010,10,17,21,895,953,1150,2000000
28,201,3,26,2,10,3,3,2,4,3,5,2,7,4,1,1,2,1,184,37,9,2010,10,17,21,895,953,1150,2000000
25,3679,4,27,1,20,2,1,2,4,1,4,1,1,1,1,1,1,2,554,37,9,1983,10,19,-1,855,929,1783,-1
25,141,5,27,1,20,2,1,2,4,1,4,1,2,2,1,1,1,1,287,37,9,2009,4,3,12,414,1826,897,60000000
33,3680,1,26,2,10,3,4,2,4,1,2,1,7,7,2,1,2,1,58,37,9,1984,7,-1,-1,1786,1011,307,-1
25,98,3,27,1,20,2,2,3,4,1,2,2,2,1,1,1,1,1,524,37,9,2004,10,18,12,925,1058,1113,20000000
35,3681,3,30,1,10,3,2,3,4,1,5,1,2,7,1,1,2,2,641,37,9,1980,1,3,18,651,369,1823,54000000
35,3682,4,30,1,10,3,4,3,4,1,5,1,2,2,1,1,2,2,598,37,9,2001,7,18,12,951,1052,239,28000000
61,3683,4,28,1,20,2,3,3,4,1,4,2,2,7,1,1,2,2,396,37,9,2003,7,11,12,1953,208,520,33000000
31,3684,4,30,2,20,2,1,2,4,1,4,1,2,2,1,1,2,1,389,36,9,2010,8,10,17,1017,758,1147,-1
31,3610,5,30,2,20,2,2,2,4,1,4,1,2,2,1,1,1,1,621,37,9,2010,4,7,11,1782,857,1658,69000000
75,3546,5,63,2,20,2,3,2,3,1,1,1,1,3,1,1,1,1,52,37,9,2003,10,18,22,1008,1439,1593,79000000
75,3242,4,63,2,20,2,2,2,3,1,1,1,2,2,1,1,1,1,431,37,9,1997,7,18,-1,608,1855,754,-1
75,3685,5,63,2,20,2,1,2,3,1,4,1,2,4,1,1,1,1,44,37,9,2010,8,10,17,1017,1430,1229,-1
75,3686,4,63,2,20,2,3,2,3,1,1,1,2,2,1,1,1,1,296,37,9,1990,1,7,8,131,1518,1485,15000000
54,2141,5,27,1,20,2,3,1,4,1,1,1,4,4,1,1,1,1,490,37,9,1976,10,21,8,1620,410,1523,-1
54,3687,3,27,1,20,2,2,2,4,1,1,1,7,7,1,1,1,1,397,37,9,2010,1,3,12,1437,862,56,150000000
35,3688,4,30,1,10,3,3,1,4,1,1,1,2,2,1,1,2,2,254,37,9,1994,3,7,8,1437,977,420,-1
55,3689,3,28,2,20,2,1,3,4,1,5,1,5,4,2,1,1,1,683,37,9,2009,17,21,-1,1866,595,147,150000000
55,3690,2,28,2,20,2,1,3,4,1,5,2,6,7,2,1,1,1,697,37,9,2010,1,12,21,1500,1214,1900,26000000
55,58,2,28,2,20,2,1,3,4,1,5,2,4,5,2,2,2,1,355,36,9,2010,10,14,21,175,121,558,150000000
55,3691,3,28,2,20,2,2,3,4,1,5,2,7,4,2,2,1,1,465,37,9,2010,1,3,12,1680,649,1233,125000000
55,3692,4,28,2,20,2,2,3,4,1,5,2,4,4,2,2,2,1,683,37,9,2006,17,21,-1,1866,144,753,125000000
61,3678,4,28,1,20,2,3,3,4,2,1,2,2,2,1,1,1,1,769,37,9,2010,7,-1,-1,1622,1986,1372,65000000
55,178,4,28,2,20,2,3,3,4,1,5,1,4,2,2,2,1,1,453,37,9,2010,4,3,7,1866,1849,932,200000000
55,3693,4,28,2,20,2,4,3,4,1,5,1,2,4,2,2,1,1,412,37,9,2010,7,10,18,889,846,1497,19000000
55,198,3,28,2,20,2,4,3,4,1,5,1,4,2,2,2,1,1,663,37,9,2010,1,7,18,1060,139,1872,75000000
55,142,4,28,2,20,2,1,1,4,1,5,2,4,4,2,2,1,2,248,37,9,2009,1,12,19,747,1181,435,150000000
50,3694,4,26,2,21,2,3,1,4,1,5,1,4,2,3,2,2,1,311,37,9,1987,7,10,18,1965,30,741,20000000
55,67,3,28,2,20,2,1,1,4,1,5,2,4,7,2,2,1,1,497,36,9,2010,1,8,21,6,366,1437,28000000
55,212,4,28,2,20,2,2,1,4,1,5,2,4,7,2,2,1,2,307,37,9,2009,1,3,12,1680,1994,1776,240000000
25,180,3,27,1,20,2,2,3,4,1,5,1,2,3,1,1,1,1,762,37,9,2009,7,8,10,531,1602,1800,9000000
25,52,2,27,1,20,2,1,3,4,1,5,1,2,2,1,1,1,1,416,37,9,2005,1,3,19,1420,676,28,39000000
25,3613,4,27,1,20,2,1,3,4,1,5,1,2,2,1,1,1,1,216,14,11,2009,7,-1,-1,12,199,1405,5000000
25,3687,2,27,1,20,2,2,1,4,1,5,1,7,2,1,1,1,1,397,37,9,2010,1,3,12,1437,862,56,150000000
25,17,3,27,1,20,2,2,3,4,1,5,1,2,2,1,1,1,1,408,36,9,2010,1,7,8,190,558,1657,8000000
25,53,4,27,1,20,2,2,3,4,1,5,1,4,2,1,1,1,1,527,37,9,2010,7,10,18,1344,1545,870,18000000
50,3649,4,26,2,21,2,4,2,4,1,4,2,7,4,2,2,1,1,769,37,9,2009,7,8,-1,224,522,1986,35000000
54,3649,4,27,1,20,2,3,2,4,1,1,2,2,4,1,1,1,1,769,37,9,2009,7,8,-1,224,522,1986,35000000
54,3695,3,27,1,20,2,4,2,4,1,1,2,2,7,1,1,1,1,439,37,9,2010,1,7,8,251,1889,1006,37000000
54,3696,5,27,1,20,2,2,2,4,1,5,2,2,4,1,1,1,1,-1,37,9,2010,9,5,20,-1,-1,-1,-1
50,3697,4,26,2,21,2,3,2,4,1,5,2,4,4,1,2,1,1,163,37,9,2005,1,8,10,1919,1252,521,32000000
54,3697,4,27,1,20,2,3,2,4,1,5,2,4,4,1,1,2,1,163,37,9,2005,1,8,10,1919,1252,521,32000000
61,3698,4,28,1,20,2,4,2,4,1,5,5,1,7,1,1,2,1,100,37,9,1983,8,10,21,24,1792,1373,25000000
55,3699,5,28,2,20,2,1,1,4,1,4,1,2,2,2,2,1,2,119,37,9,2001,3,11,12,426,1657,568,125000000
55,3700,5,28,2,20,2,2,1,4,1,5,2,4,4,2,2,1,1,502,37,9,2010,3,11,12,666,1757,1956,140000000
55,3701,5,28,2,20,2,1,1,4,1,4,1,2,2,2,2,1,2,119,37,9,2002,3,11,12,426,1657,568,100000000
43,3702,4,25,2,3,5,2,3,4,1,4,2,4,7,2,2,1,1,276,37,9,2010,10,21,-1,1684,1367,285,15000000
43,3703,5,25,2,3,5,3,3,4,1,4,1,2,2,2,2,1,2,323,37,9,2005,7,10,-1,5,262,1067,6500000
43,201,5,25,2,3,5,3,3,4,1,4,1,7,1,2,2,1,1,184,37,9,2010,10,17,21,895,953,1150,2000000
61,3545,4,28,1,20,2,4,2,4,1,4,2,2,2,1,1,1,1,201,37,9,2010,1,3,7,1344,1284,550,90000000
21,175,3,28,1,10,3,2,3,4,1,1,3,2,2,1,2,2,1,649,37,9,2009,7,12,18,1611,893,979,18500000
21,3510,3,28,1,10,3,2,3,4,1,4,2,7,7,1,1,2,1,165,37,9,2010,6,10,13,914,89,1040,50000000
33,175,3,26,2,10,3,3,2,4,1,5,3,7,7,1,1,1,1,649,37,9,2009,7,12,18,1611,893,979,18500000
33,3510,4,26,2,10,3,3,2,4,1,4,2,7,1,1,1,1,1,165,37,9,2010,6,10,13,914,89,1040,50000000
26,135,5,-1,2,3,5,4,2,4,1,4,2,2,2,1,1,1,2,624,37,9,2009,10,21,22,223,358,1348,70000000
37,199,2,26,1,10,3,4,3,4,1,1,2,2,7,1,1,2,1,691,37,9,2010,10,18,-1,1019,195,817,60000000
21,141,4,28,1,10,3,3,1,4,1,5,2,2,4,2,2,2,1,287,37,9,2009,4,3,12,414,1826,897,60000000
24,3704,4,26,1,10,3,4,3,4,1,4,1,1,2,1,1,1,1,483,36,9,2010,10,19,21,270,1076,89,15000000
35,3705,2,30,1,10,3,3,1,4,1,1,1,5,7,3,2,2,2,42,37,9,2003,1,8,10,923,413,638,25000000
112,3706,5,33,1,20,2,2,3,2,3,1,3,2,2,1,1,1,2,320,37,9,2004,7,10,18,976,974,533,400000
112,3707,5,33,1,20,2,4,2,3,1,2,1,7,1,1,1,1,2,171,37,9,1999,3,6,10,1603,1756,714,10000000
112,3708,5,33,1,20,2,3,1,3,1,3,2,2,2,1,1,1,1,139,37,9,2008,10,-1,-1,384,359,164,33000000
112,3709,5,33,1,20,2,1,1,2,1,1,1,2,2,1,1,1,1,157,36,9,2004,7,8,10,50,1176,824,-1
112,3710,2,33,1,20,2,4,1,4,1,4,1,6,6,3,2,2,1,251,37,9,2010,10,21,-1,1678,1376,859,-1
112,3610,4,33,1,20,2,4,2,4,3,5,3,2,2,1,1,1,1,621,37,9,2010,4,7,11,1782,857,1658,69000000
33,141,5,26,2,10,3,3,1,4,1,5,2,4,4,1,1,1,1,287,37,9,2009,4,3,12,414,1826,897,60000000
26,3687,4,-1,2,3,5,3,2,4,1,4,2,2,2,1,1,2,1,397,37,9,2010,1,3,12,1437,862,56,150000000
37,3711,2,26,1,10,3,2,1,4,1,5,1,2,7,2,1,1,1,473,37,9,2002,1,7,-1,524,337,444,25000000
24,165,4,26,1,10,3,4,1,4,1,5,1,2,2,1,1,1,1,393,8,17,2008,1,3,10,1884,1808,1988,80000000
24,3712,4,26,1,10,3,4,1,4,1,5,1,4,2,2,1,1,1,783,37,9,2010,6,10,21,738,1679,1392,12500000
43,3713,5,25,2,3,5,3,3,4,1,4,1,4,7,2,1,1,1,357,37,9,2010,3,10,23,877,1297,998,38000000
43,3714,4,25,2,3,5,3,1,4,1,5,1,7,7,2,1,1,1,362,37,9,2010,10,-1,-1,1439,5,486,5000000
35,3715,1,30,1,10,3,3,1,4,1,5,1,5,6,1,1,1,1,433,7,9,2010,8,14,17,1859,400,183,18000000
43,3716,5,25,2,3,5,3,1,4,1,5,1,1,1,1,1,1,1,672,31,9,2010,10,17,21,1667,996,1628,3000000
37,3717,5,26,1,10,3,3,1,4,1,5,1,4,2,2,1,1,1,218,6,22,2002,8,10,-1,52,59,1157,3300000
37,3718,5,26,1,10,3,4,1,4,1,5,1,2,2,1,1,1,1,592,6,22,2007,8,10,-1,509,441,984,-1
21,3696,5,28,1,10,3,3,1,4,1,5,2,7,4,2,1,1,1,-1,37,9,2010,9,5,20,-1,-1,-1,-1
35,3719,3,30,1,10,3,3,1,4,1,5,1,7,7,2,1,2,1,652,7,9,2005,1,3,12,893,686,1114,43000000
35,215,4,30,1,10,3,4,1,4,1,5,1,2,3,2,1,1,1,98,37,9,2010,1,14,17,1857,1562,939,20000000
21,3720,4,28,1,10,3,4,1,4,1,5,2,2,2,1,1,2,1,769,37,9,2006,7,18,-1,976,193,1346,35000000
55,3521,5,28,2,20,2,3,1,4,1,5,2,4,6,2,1,2,1,696,36,9,2009,1,21,-1,1619,1081,1931,6000000
55,3721,5,28,2,20,2,2,1,4,1,5,1,2,2,2,1,1,2,29,36,9,2004,3,11,12,426,1657,568,130000000
55,54,2,28,2,20,2,4,1,4,1,5,2,7,6,2,1,2,1,560,11,9,2009,1,3,-1,1233,835,644,10000000
33,3720,2,26,2,10,3,3,1,4,1,5,2,7,7,2,1,2,1,769,37,9,2006,7,18,-1,976,193,1346,35000000
55,3722,5,28,2,20,2,2,1,4,1,1,1,2,4,2,1,1,2,538,36,9,2005,3,11,12,426,1657,568,150000000
50,3723,3,26,2,21,2,2,3,4,1,5,2,7,5,2,2,1,1,810,37,9,2010,7,18,-1,127,998,121,15000000
