userID,itemID,age,sex,city,country,time,daytype,season,location,weather,social,endEmo,dominantEmo,mood,physical,decision,interaction,director,movieCountry,movieLanguage,movieYear,genre1,genre2,genre3,actor1,actor2,actor3,budget
55,3836,28,2,20,2,1,3,4,1,5,1,4,6,2,1,1,1,454,37,9,2006,1,12,21,1052,1705,1880,50000000
55,3837,28,2,20,2,1,3,4,1,5,1,7,6,2,1,1,1,579,37,9,2009,1,3,12,1052,190,1367,35000000
134,184,17,1,10,3,3,2,4,1,1,7,2,2,1,1,1,1,538,37,9,2010,1,3,12,807,169,649,170000000
28,3838,26,2,10,3,3,2,4,1,1,1,2,2,3,1,1,2,317,28,24,1999,7,10,-1,836,1418,842,250000
21,3834,28,1,10,3,2,2,4,1,1,1,1,1,1,1,1,1,523,37,9,2010,9,6,10,1092,1138,1938,-1
31,3839,30,2,20,2,3,2,4,2,4,6,1,1,1,1,1,1,494,9,5,2011,9,-1,-1,-1,-1,-1,-1
31,3840,30,2,20,2,2,2,4,1,5,1,2,2,1,2,1,1,219,20,14,2010,7,10,18,1598,1438,42,10000000
55,3841,28,2,20,2,1,3,4,1,5,1,7,6,2,1,1,1,666,22,25,1992,1,8,10,276,397,805,220000
55,1974,28,2,20,2,2,3,4,1,5,2,7,6,2,1,1,1,666,37,9,1995,1,8,21,127,1674,935,7000000
55,3842,28,2,20,2,2,3,4,1,5,2,7,4,2,1,1,1,666,37,9,2003,1,7,8,127,1674,969,29000000
55,2461,28,2,20,2,1,3,4,1,1,1,6,6,2,1,1,1,666,37,9,1996,7,14,1,716,660,1549,18000000
55,3783,28,2,20,2,2,3,4,1,1,1,4,2,2,1,1,1,283,36,9,2008,1,8,21,1860,1266,1874,18000000
55,3843,28,2,20,2,2,1,4,1,1,2,1,6,2,1,1,1,233,37,9,2005,1,8,10,251,1376,385,40000000
48,3844,28,1,20,2,3,2,4,1,5,1,2,4,1,1,1,1,335,37,9,2010,9,1,7,970,153,1788,20000000
48,3726,28,1,20,2,4,1,4,1,5,1,2,7,1,1,1,1,159,37,9,2010,10,21,-1,1416,1924,1380,13000000
55,3845,28,2,20,2,1,3,4,1,1,1,5,7,2,1,1,1,439,37,9,1994,7,-1,-1,236,875,1255,230000
55,3846,28,2,20,2,1,3,4,1,1,1,7,2,2,1,1,1,439,37,9,2006,7,-1,-1,236,875,1645,5000000
15,3847,30,1,10,3,3,2,4,1,1,2,2,2,2,1,2,1,736,37,9,2010,10,16,18,321,354,575,55000000
48,3750,28,1,20,2,4,1,4,1,5,1,2,4,1,1,1,1,157,37,9,2010,3,6,10,817,1057,77,18000000
60,3716,-1,2,3,5,4,1,4,1,1,2,1,1,1,1,1,1,672,31,9,2010,10,17,21,1667,996,1628,3000000
60,3726,-1,2,3,5,3,1,4,2,5,3,4,4,1,1,1,1,159,37,9,2010,10,21,-1,1416,1924,1380,13000000
50,3510,26,2,21,2,3,1,4,1,1,2,7,7,1,1,1,1,165,37,9,2010,6,10,13,914,89,1040,50000000
50,3848,26,2,21,2,2,2,4,1,1,1,1,2,1,2,1,1,293,37,9,2001,10,17,19,1103,877,1286,48000000
54,3510,27,1,20,2,3,2,4,1,1,2,7,7,1,1,2,1,165,37,9,2010,6,10,13,914,89,1040,50000000
125,3726,23,2,3,5,4,1,4,1,1,1,4,4,1,1,1,1,159,37,9,2010,10,21,-1,1416,1924,1380,13000000
48,3849,28,1,20,2,1,2,4,1,1,1,7,7,2,1,1,1,786,37,9,2010,1,10,21,476,342,1645,90000000
25,3710,27,1,20,2,1,2,4,1,1,1,1,1,2,2,1,1,251,37,9,2010,10,21,-1,1678,1376,859,-1
25,3850,27,1,20,2,1,2,4,1,1,1,3,1,1,2,1,1,251,13,10,2005,8,10,21,664,1487,1541,4000000
25,3851,27,1,20,2,1,2,4,1,1,1,2,2,3,2,1,1,226,13,10,1998,7,-1,-1,1834,802,612,-1
25,3852,27,1,20,2,1,2,4,1,1,1,2,2,3,2,1,1,759,37,9,2010,7,11,-1,1987,1618,1555,15000000
25,3853,27,1,20,2,2,2,4,1,1,1,2,2,1,2,1,2,16,12,9,1989,3,7,15,1308,1047,1672,-1
25,3854,27,1,20,2,2,2,4,1,3,2,2,4,1,1,1,1,89,37,9,2009,7,10,-1,1636,443,53,10000000
61,2509,28,1,20,2,3,2,4,1,1,2,2,7,1,1,2,2,106,37,9,1995,8,17,21,1772,635,174,6000000
55,3687,28,2,20,2,1,3,4,1,5,2,7,7,2,1,2,1,397,37,9,2010,1,3,12,1437,862,56,150000000
55,3735,28,2,20,2,2,3,4,1,5,1,2,4,2,1,1,1,774,37,9,2010,4,1,7,1953,1858,979,130000000
48,3643,28,1,20,2,3,2,4,3,1,3,2,4,2,1,2,1,151,33,27,2009,8,17,21,1359,1458,1163,5000000
48,83,28,1,20,2,2,2,4,1,1,1,7,7,2,1,1,1,650,37,9,2010,1,3,10,1659,290,1303,200000000
48,3637,28,1,20,2,4,2,4,1,1,1,4,5,3,1,1,1,721,27,23,2010,2,10,14,1767,1722,885,-1
48,18,28,1,20,2,3,1,4,1,1,1,7,7,2,1,1,1,750,37,9,2010,1,3,21,1803,251,1376,82000000
48,42,28,1,20,2,3,1,4,1,1,1,7,7,2,1,1,1,354,37,9,2010,1,3,21,1180,224,1552,110000000
50,3855,26,2,21,2,3,2,4,1,1,1,7,2,2,1,1,2,139,37,9,1971,8,10,18,384,921,505,950000
28,3611,26,2,10,3,3,2,4,1,5,2,2,2,1,1,2,1,800,37,9,2010,7,18,-1,566,1520,71,8000000
55,3856,28,2,20,2,2,3,4,1,5,1,4,2,2,1,1,1,143,37,9,2009,4,1,3,1584,1725,748,175000000
55,3857,28,2,20,2,1,3,4,1,1,1,4,4,2,1,1,1,814,37,9,2010,4,3,12,927,657,557,80000000
55,3630,28,2,20,2,2,3,4,1,1,2,2,4,2,1,1,1,70,37,9,2010,8,10,21,165,975,1580,37000000
55,3726,28,2,20,2,4,3,4,1,1,1,4,4,2,1,1,1,159,37,9,2010,10,21,-1,1416,1924,1380,13000000
31,3787,30,2,20,2,3,2,4,1,1,1,2,2,1,1,1,1,773,36,9,2010,10,13,-1,391,657,728,15000000
125,2509,23,2,3,5,4,2,4,3,1,2,4,4,1,1,1,2,106,37,9,1995,8,17,21,1772,635,174,6000000
15,3748,30,1,10,3,3,1,4,1,2,2,2,2,1,1,2,1,221,37,9,2010,1,10,21,969,98,1500,100000000
138,3770,22,1,10,3,3,1,4,1,2,2,7,4,1,1,1,1,411,37,9,2010,1,3,19,877,640,244,170000000
35,3858,30,1,10,3,2,1,4,1,2,1,4,3,1,1,1,1,575,37,9,2007,14,17,21,1066,1336,1262,15000
140,3859,21,1,10,3,3,2,2,3,1,3,2,2,1,1,1,2,591,37,9,1999,7,18,-1,847,339,1839,10000000
141,2489,23,1,10,3,3,1,1,2,2,1,7,7,2,1,1,1,235,37,9,1970,6,10,22,658,1048,1779,-1
143,3860,24,1,3,5,3,1,4,1,2,1,7,7,2,1,-1,1,159,37,9,2000,10,-1,-1,547,844,891,4500000
143,3649,24,1,3,5,-1,-1,-1,-1,-1,-1,7,7,2,-1,-1,-1,769,37,9,2009,7,8,-1,224,522,1986,35000000
143,138,24,1,3,5,3,1,1,2,2,2,4,7,2,1,-1,1,490,37,9,2010,10,17,21,1169,169,1265,80000000
143,47,24,1,3,5,3,1,3,2,-1,2,7,7,2,1,-1,-1,135,37,9,2010,1,17,19,1169,1088,997,160000000
143,3861,24,1,3,5,3,-1,-1,1,-1,1,7,7,2,1,-1,-1,345,37,9,1980,7,18,-1,1174,1027,1045,3500000
143,3708,24,1,3,5,-1,-1,-1,-1,-1,-1,7,7,2,-1,-1,-1,139,37,9,2008,10,-1,-1,384,359,164,33000000
143,3535,24,1,3,5,-1,-1,-1,-1,-1,-1,7,7,2,-1,-1,-1,145,37,9,1997,8,10,17,1103,1659,698,35000000
143,3862,24,1,3,5,-1,-1,-1,-1,-1,-1,7,7,2,-1,-1,-1,622,13,9,2008,1,8,10,1180,599,1234,25000000
143,3510,24,1,3,5,-1,-1,-1,-1,-1,-1,7,7,2,-1,-1,-1,165,37,9,2010,6,10,13,914,89,1040,50000000
143,3863,24,1,3,5,-1,-1,-1,-1,-1,-1,7,7,2,-1,-1,-1,417,27,23,2009,1,8,9,1388,1271,1563,1000000
141,48,23,1,10,3,2,1,-1,-1,-1,-1,4,7,2,1,1,1,634,13,10,2010,1,8,21,869,1041,1600,20000000
141,3864,23,1,10,3,4,1,-1,1,-1,3,7,4,2,1,1,1,149,28,24,2009,10,-1,-1,1453,1527,-1,-1
145,3737,-1,1,3,5,3,2,1,1,2,-1,7,7,2,-1,-1,-1,650,37,9,2000,1,3,10,1659,936,396,103000000
145,3750,-1,1,3,5,3,1,4,1,2,1,7,4,2,-1,-1,-1,157,37,9,2010,3,6,10,817,1057,77,18000000
145,3610,-1,1,3,5,-1,-1,-1,-1,-1,-1,2,2,1,-1,-1,-1,621,37,9,2010,4,7,11,1782,857,1658,69000000
145,3735,-1,1,3,5,-1,-1,-1,-1,-1,-1,2,2,2,-1,-1,-1,774,37,9,2010,4,1,7,1953,1858,979,130000000
147,3865,-1,1,3,5,2,1,4,1,2,1,7,6,2,1,1,1,194,37,9,2011,1,3,12,1437,1640,1773,40000000
50,3854,26,2,21,2,3,1,4,1,2,2,4,4,2,2,2,1,89,37,9,2009,7,10,-1,1636,443,53,10000000
54,3854,27,1,20,2,3,1,4,1,2,2,2,1,3,1,1,1,89,37,9,2009,7,10,-1,1636,443,53,10000000
141,109,23,1,10,3,4,1,1,1,2,1,2,2,1,1,1,1,603,37,9,2009,7,8,-1,370,1404,1964,20000000
48,3748,28,1,20,2,4,1,4,1,5,1,7,2,1,1,1,1,221,37,9,2010,1,10,21,969,98,1500,100000000
61,3510,28,1,20,2,3,1,4,1,2,2,7,7,2,1,2,1,165,37,9,2010,6,10,13,914,89,1040,50000000
48,3866,28,1,20,2,3,1,4,1,1,1,7,2,1,1,1,1,543,27,23,2009,10,18,-1,1384,1398,688,-1
148,3640,22,1,10,3,2,1,4,2,1,1,2,2,1,1,2,1,769,37,9,2003,7,-1,-1,1227,1953,1923,24000000
55,3510,28,2,20,2,1,1,4,1,5,1,4,7,2,1,1,1,165,37,9,2010,6,10,13,914,89,1040,50000000
125,3510,23,2,3,5,4,1,4,3,2,2,7,7,2,2,1,1,165,37,9,2010,6,10,13,914,89,1040,50000000
149,3770,26,1,10,3,4,2,-1,1,-1,1,7,7,2,-1,-1,-1,411,37,9,2010,1,3,19,877,640,244,170000000
48,47,28,1,20,2,4,1,4,1,5,1,7,7,1,1,1,1,135,37,9,2010,1,17,19,1169,1088,997,160000000
48,3585,28,1,20,2,3,1,4,1,2,1,7,7,1,1,1,1,596,37,9,2008,1,8,12,1957,315,846,150000000
48,3677,28,1,20,2,3,1,4,1,2,1,2,7,1,1,1,1,312,37,9,2010,1,3,7,1863,263,1532,117000000
127,3867,31,2,20,2,3,1,4,1,2,1,2,2,1,2,1,1,203,37,9,2010,7,10,18,807,112,1000,30000000
138,3868,22,1,10,3,4,1,4,1,5,2,7,1,2,1,1,2,211,37,9,2006,6,10,20,1267,691,544,40000000
150,3869,21,1,11,3,4,1,4,2,2,2,2,2,1,1,2,1,270,37,9,2011,4,1,3,969,779,9,135000000
48,180,28,1,20,2,4,2,4,1,2,1,7,7,1,1,1,1,762,37,9,2009,7,8,10,531,1602,1800,9000000
55,3870,28,2,20,2,2,1,4,1,5,2,1,6,2,1,1,2,784,37,9,1998,8,10,-1,531,530,186,20000000
55,3871,28,2,20,2,1,1,4,1,2,1,2,1,2,1,1,1,273,37,9,2010,7,10,-1,1060,999,1003,38000000
55,136,28,2,20,2,2,1,4,1,2,2,7,7,2,1,1,1,200,21,9,2010,1,3,10,973,1086,287,35000000
152,3869,21,2,14,3,4,1,4,2,2,2,2,2,1,1,1,1,270,37,9,2011,4,1,3,969,779,9,135000000
33,3825,26,2,10,3,3,2,4,2,5,2,2,1,1,1,1,1,626,13,10,2009,7,10,15,39,1324,1393,18000000
144,164,20,1,10,3,4,1,4,1,5,1,2,2,1,1,2,1,810,37,9,2009,7,18,-1,1139,592,732,15000000
21,3825,28,1,10,3,3,2,4,2,1,2,2,2,1,1,2,1,626,13,10,2009,7,10,15,39,1324,1393,18000000
61,201,28,1,20,2,3,2,4,1,5,2,1,7,1,1,1,1,184,37,9,2010,10,17,21,895,953,1150,2000000
25,3787,27,1,20,2,2,2,4,1,5,2,2,1,2,1,1,1,773,36,9,2010,10,13,-1,391,657,728,15000000
25,3807,27,1,20,2,1,2,4,1,5,1,1,1,3,1,1,1,738,37,9,2010,8,14,21,1692,301,425,1500000
21,3600,28,1,10,3,2,2,4,1,1,1,7,3,2,1,1,1,8,37,9,2010,10,21,-1,564,1104,1043,-1
25,3844,27,1,20,2,1,2,4,1,1,1,1,1,3,1,1,1,335,37,9,2010,9,1,7,970,153,1788,20000000
25,3716,27,1,20,2,2,2,4,1,1,1,1,3,3,1,1,1,672,31,9,2010,10,17,21,1667,996,1628,3000000
27,3751,25,1,10,3,4,2,4,1,1,2,7,7,2,1,1,1,629,16,13,2009,7,10,18,4,1553,1732,7600000
35,3725,30,1,10,3,3,2,4,1,1,1,2,2,2,1,1,1,419,37,9,2005,7,18,-1,1782,295,1510,26000000
48,3873,28,1,20,2,4,2,4,1,2,1,7,7,2,1,1,1,309,37,9,2007,8,10,21,936,1267,589,21000000
55,3677,28,2,20,2,2,1,4,1,5,2,7,4,2,1,1,1,312,37,9,2010,1,3,7,1863,263,1532,117000000
55,2509,28,2,20,2,2,1,4,1,1,1,4,4,2,1,1,2,106,37,9,1995,8,17,21,1772,635,174,6000000
55,3874,28,2,20,2,3,1,4,1,5,2,4,3,2,1,1,2,610,37,9,2010,3,10,-1,927,390,521,30000000
125,201,23,2,3,5,4,2,4,3,2,2,1,1,3,2,2,1,184,37,9,2010,10,17,21,895,953,1150,2000000
15,3875,30,1,10,3,3,2,4,1,1,2,7,7,1,1,1,1,291,8,17,2010,6,10,-1,332,1990,320,22000000
24,3876,26,1,10,3,2,2,1,1,1,1,2,2,2,2,1,-1,274,37,9,2009,7,10,18,914,1121,1667,9800000
24,3877,26,1,10,3,4,2,1,1,1,1,7,7,2,2,1,1,213,25,19,2010,8,10,21,634,1888,1406,-1
35,3878,30,1,10,3,3,1,1,1,1,1,2,2,2,1,1,1,311,37,9,2010,7,10,18,1584,1510,1483,120000000
54,3879,27,1,20,2,3,1,4,1,1,2,2,2,2,2,1,1,382,37,9,1993,7,8,10,1620,1904,189,19000000
50,3879,26,2,21,2,3,1,1,1,5,2,2,2,1,1,2,2,382,37,9,1993,7,8,10,1620,1904,189,19000000
55,3880,28,2,20,2,2,2,1,1,1,1,7,2,2,1,1,2,791,37,9,1939,3,7,11,1012,624,1574,2777000
48,3881,28,1,20,2,4,1,1,1,1,1,7,7,2,1,1,1,194,37,9,2009,1,8,17,1052,636,394,35000000
141,3882,23,1,10,3,3,1,1,1,2,1,2,3,1,1,1,1,584,37,9,2010,8,10,18,1659,544,1180,30000000
141,3883,23,1,10,3,3,1,1,1,-1,1,5,7,2,1,1,1,390,37,9,1963,3,10,13,1787,819,1599,4000000
156,3751,-1,1,3,5,3,1,1,1,1,4,2,4,1,1,1,1,629,16,13,2009,7,10,18,4,1553,1732,7600000
48,3884,28,1,20,2,4,1,1,1,1,1,7,7,1,1,1,1,323,37,9,2009,10,18,-1,660,1912,108,25000000
55,3750,28,2,20,2,2,2,1,1,1,1,7,5,2,1,1,1,157,37,9,2010,3,6,10,817,1057,77,18000000
55,3885,28,2,20,2,2,2,1,1,1,1,2,4,2,1,1,1,139,37,9,2010,10,12,-1,1297,299,1835,50000000
55,3713,28,2,20,2,3,2,1,1,1,2,7,7,2,1,1,2,357,37,9,2010,3,10,23,877,1297,998,38000000
27,3886,25,1,10,3,4,1,1,1,1,2,2,2,1,1,1,1,147,13,9,2010,10,-1,-1,234,1501,778,3800000
35,3887,30,1,10,3,3,1,1,1,1,1,2,2,1,1,1,1,419,37,9,2007,7,10,18,1725,1060,1510,33000000
26,3888,-1,2,3,5,4,2,1,1,1,2,7,4,2,1,1,1,347,37,9,1995,10,12,23,969,642,407,9000000
26,3599,-1,2,3,5,3,1,1,1,1,2,7,7,2,1,1,1,181,36,9,2010,1,3,12,426,1657,568,200000000
26,3889,-1,2,3,5,4,2,1,1,1,2,7,7,2,1,1,1,403,36,9,2000,8,10,-1,1578,169,755,5000000
48,3890,28,1,20,2,4,1,1,1,1,1,4,1,2,1,-1,1,609,7,9,2009,7,8,10,1975,540,1353,3500000
48,3891,28,1,20,2,4,1,1,1,1,1,2,7,2,1,1,1,399,37,9,2009,10,-1,-1,1103,1268,1079,-1
55,3892,28,2,20,2,2,1,1,1,1,1,1,4,2,1,1,1,518,37,9,2009,6,8,10,969,349,1257,100000000
55,3714,28,2,20,2,2,1,1,1,1,1,7,1,2,1,1,1,362,37,9,2010,10,-1,-1,1439,5,486,5000000
150,3750,21,1,11,3,4,1,1,1,1,2,4,4,1,1,2,1,157,37,9,2010,3,6,10,817,1057,77,18000000
33,3893,26,2,10,3,3,1,1,1,1,1,7,6,2,1,2,1,508,37,9,2007,1,3,7,385,1503,1401,39000000
55,3894,28,2,20,2,2,1,1,1,1,2,2,5,2,1,1,1,174,37,9,2010,6,10,20,1267,349,1328,25000000
25,3724,27,1,20,2,3,1,4,1,1,2,1,2,1,1,1,1,799,37,9,2001,7,10,-1,651,105,699,28000000
50,102,26,2,21,2,2,2,1,1,1,2,1,2,1,1,1,1,815,39,26,1986,10,-1,-1,1394,1387,1522,-1
54,102,27,1,20,2,2,2,1,1,1,2,1,6,1,1,2,1,815,39,26,1986,10,-1,-1,1394,1387,1522,-1
55,3748,28,2,20,2,2,1,1,1,5,2,4,7,2,1,1,1,221,37,9,2010,1,10,21,969,98,1500,100000000
31,3895,30,2,20,2,2,2,1,1,5,1,2,2,1,1,1,1,740,37,9,2007,8,21,-1,660,223,1297,85000000
27,3896,25,1,10,3,3,2,1,1,5,2,7,7,2,1,1,1,177,37,9,2007,4,3,7,417,1028,1412,75000000
28,3896,26,2,10,3,3,2,1,3,5,2,7,7,1,1,1,1,177,37,9,2007,4,3,7,417,1028,1412,75000000
28,3886,26,2,10,3,3,1,1,3,1,2,2,2,1,1,2,1,147,13,9,2010,10,-1,-1,234,1501,778,3800000
48,3844,28,1,20,2,3,2,1,3,1,3,7,4,1,1,1,-1,335,37,9,2010,9,1,7,970,153,1788,20000000
50,3897,26,2,21,2,3,2,1,1,5,1,4,4,2,1,2,1,171,37,9,2001,10,17,21,1413,1143,1039,15000000
35,3898,30,1,10,3,4,2,1,1,5,7,2,2,1,1,2,2,195,37,9,1979,1,8,10,384,1494,628,8000000
55,3899,28,2,20,2,2,1,1,1,1,1,4,7,2,1,1,1,326,36,9,2011,1,10,17,1180,484,843,30000000
35,124,30,1,10,3,3,1,1,1,2,1,2,2,2,1,1,2,274,37,9,2007,7,-1,-1,979,1344,366,20000000
48,3695,28,1,20,2,4,1,1,1,1,1,7,7,2,1,1,1,439,37,9,2010,1,7,8,251,1889,1006,37000000
26,3900,-1,2,3,5,4,2,1,1,1,2,7,7,1,1,1,1,290,37,9,2008,1,3,19,812,1763,792,47000000
26,67,-1,2,3,5,3,2,1,1,1,2,7,7,2,1,1,1,497,36,9,2010,1,8,21,6,366,1437,28000000
26,3901,-1,2,3,5,3,1,1,1,2,2,1,7,2,1,1,1,74,36,9,2010,7,10,-1,1596,330,407,-1
55,1938,28,2,20,2,2,1,1,1,2,2,7,2,2,1,1,2,439,37,9,1995,7,-1,-1,1729,904,851,6000000
48,3902,28,1,20,2,4,1,1,1,2,1,7,7,1,1,1,1,543,27,23,2006,7,10,-1,227,1451,1385,700000
31,3903,30,2,20,2,2,1,1,2,2,6,2,2,1,1,2,1,468,20,14,2010,7,-1,-1,381,43,96,-1
48,3904,28,1,20,2,3,1,1,1,1,1,7,7,2,1,1,1,136,36,9,2010,3,10,17,1708,527,460,-1
48,3783,28,1,20,2,4,1,1,1,1,1,7,7,1,1,1,1,283,36,9,2008,1,8,21,1860,1266,1874,18000000
27,3905,25,1,10,3,3,1,1,2,1,3,2,2,1,1,2,1,281,13,9,2004,7,10,-1,178,697,1371,-1
27,3906,25,1,10,3,4,1,1,2,1,2,2,2,1,1,1,1,90,28,24,2011,9,-1,-1,-1,-1,-1,-1
28,3905,26,2,10,3,3,1,1,2,1,2,2,2,1,-1,2,1,281,13,9,2004,7,10,-1,178,697,1371,-1
28,3906,26,2,10,3,3,1,1,2,1,2,2,2,1,1,1,1,90,28,24,2011,9,-1,-1,-1,-1,-1,-1
144,220,20,1,10,3,4,2,1,1,1,1,2,7,1,1,1,1,23,37,9,2004,1,17,19,1957,239,246,120000000
15,3907,30,1,10,3,3,2,1,1,1,2,6,6,2,1,1,1,727,37,9,1986,1,14,19,556,1488,1144,10000000
21,3844,28,1,10,3,2,2,1,1,1,3,2,2,1,1,2,1,335,37,9,2010,9,1,7,970,153,1788,20000000
31,3908,30,2,20,2,4,2,1,1,1,1,2,2,1,1,1,1,266,20,14,2005,7,10,18,1748,275,1251,-1
28,3832,26,2,10,3,3,1,1,1,2,1,2,2,1,1,1,1,624,37,9,2004,1,8,21,1904,448,1216,30000000
25,3909,27,1,20,2,1,1,4,1,1,1,1,2,1,1,1,1,327,37,9,2010,7,10,18,948,979,1258,7000000
25,3630,27,1,20,2,2,2,4,1,1,2,2,2,1,1,1,1,70,37,9,2010,8,10,21,165,975,1580,37000000
25,3768,27,1,20,2,3,2,4,1,1,2,4,2,1,1,1,1,449,13,10,2009,7,11,-1,1312,1907,1041,-1
25,3910,27,1,20,2,2,1,4,1,1,1,1,3,1,1,1,1,235,36,9,1978,10,19,21,693,1152,822,12000000
157,3911,27,1,10,3,4,2,3,1,1,1,3,6,2,1,2,1,27,13,10,2003,10,14,21,300,1237,1540,5000000
157,3912,27,1,10,3,2,1,4,1,1,2,2,2,1,1,1,1,795,37,9,2009,7,11,-1,1636,965,1087,35000000
157,3913,27,1,10,3,3,1,1,1,1,1,7,7,2,1,1,2,36,37,9,1985,1,3,10,978,577,1579,13000000
157,3548,27,1,10,3,2,2,3,1,5,7,2,2,1,1,1,1,128,37,9,2002,4,3,7,1576,956,472,59000000
157,2143,27,1,10,3,3,2,3,1,5,7,7,7,2,1,1,2,499,37,9,1995,1,6,10,1323,827,1712,53000000
157,3737,27,1,10,3,3,2,2,1,1,7,2,1,2,1,1,1,650,37,9,2000,1,3,10,1659,936,396,103000000
157,3914,27,1,10,3,3,2,1,1,5,7,2,1,1,1,1,1,85,37,9,2000,10,20,-1,476,1955,1973,30000000
26,3915,-1,2,3,5,-1,1,1,1,5,2,7,7,2,1,1,1,426,37,9,2011,7,-1,-1,1695,473,810,1000000
26,3748,-1,2,3,5,3,2,1,1,5,2,4,7,2,1,1,1,221,37,9,2010,1,10,21,969,98,1500,100000000
157,3536,27,1,10,3,2,1,3,1,5,4,2,2,1,1,1,1,429,37,9,2000,7,-1,-1,106,1585,1735,19000000
157,3538,27,1,10,3,3,1,4,1,5,1,7,7,2,1,1,1,182,37,9,2003,7,-1,-1,106,1752,1585,48000000
125,3916,23,2,3,5,2,1,1,1,1,1,2,2,1,2,1,1,698,36,9,2006,7,10,18,1709,554,1734,-1
125,253,23,2,3,5,4,1,1,1,1,1,2,2,1,2,1,1,267,37,9,2010,7,10,18,925,595,1173,15000000
31,3917,30,2,20,2,2,1,1,1,1,1,2,2,1,1,1,1,266,20,14,2007,7,18,-1,275,1401,1598,-1
27,3918,25,1,10,3,3,1,1,1,1,2,7,2,1,1,1,2,606,37,9,2001,1,3,12,541,753,1919,93000000
55,3919,28,2,20,2,4,2,1,2,5,2,7,6,2,1,1,1,515,13,9,2009,1,3,12,1310,825,1558,40000000
55,3920,28,2,20,2,2,1,1,1,5,2,4,4,2,1,1,2,165,37,9,1999,10,17,21,223,531,728,63000000
89,3750,28,1,20,2,3,2,1,1,1,3,4,3,2,1,1,1,157,37,9,2010,3,6,10,817,1057,77,18000000
150,3743,21,1,11,3,3,2,3,1,1,2,2,2,1,1,1,1,591,37,9,2010,7,-1,-1,1620,172,1483,100000000
15,3770,30,1,10,3,3,1,1,1,5,2,7,7,2,1,1,1,411,37,9,2010,1,3,19,877,640,244,170000000
15,3921,30,1,10,3,3,2,1,1,1,2,4,4,2,1,2,1,716,37,10,2006,6,10,13,1113,856,1613,40000000
61,1953,28,1,20,2,3,2,1,1,1,2,7,7,1,1,1,2,445,37,9,1995,10,8,-1,1167,1694,1038,1500000
21,2994,28,1,10,3,1,2,1,1,1,2,2,3,2,1,2,2,30,37,9,1954,17,21,-1,829,690,1946,1000000
127,3922,31,2,20,2,3,2,1,1,1,5,1,2,1,1,2,1,4,37,9,2009,10,17,-1,1624,1756,189,7000000
31,3882,30,2,20,2,3,2,1,1,1,1,2,4,1,1,1,1,584,37,9,2010,8,10,18,1659,544,1180,30000000
157,3923,27,1,10,3,3,2,1,1,1,7,7,7,2,1,1,1,485,37,9,2007,1,12,21,1437,589,1675,110000000
157,3725,27,1,10,3,3,1,1,1,1,1,2,2,2,1,2,1,419,37,9,2005,7,18,-1,1782,295,1510,26000000
157,216,27,1,10,3,3,1,1,1,1,2,2,2,2,1,2,1,158,37,9,2003,7,-1,-1,172,513,535,40000000
127,3714,31,2,20,2,3,2,1,1,1,1,7,7,2,1,1,1,362,37,9,2010,10,-1,-1,1439,5,486,5000000
125,3703,23,2,3,5,4,1,1,1,5,1,2,2,1,2,1,1,323,37,9,2005,7,10,-1,5,262,1067,6500000
125,1953,23,2,3,5,4,2,1,3,1,2,6,6,3,1,1,1,445,37,9,1995,10,8,-1,1167,1694,1038,1500000
33,2994,26,2,10,3,1,2,1,1,1,2,2,2,2,1,2,1,30,37,9,1954,17,21,-1,829,690,1946,1000000
28,3924,26,2,10,3,3,1,1,2,2,3,2,2,1,1,2,1,580,36,9,2010,9,3,13,-1,-1,-1,-1
28,3925,26,2,10,3,3,1,1,2,2,3,2,3,1,1,2,1,302,13,10,2009,10,8,-1,1807,1442,18,13000000
61,3926,28,1,20,2,3,1,1,1,1,1,2,2,2,1,1,1,186,37,9,2011,7,18,-1,16,889,419,80000000
150,3751,21,1,11,3,4,2,1,1,1,1,4,2,1,1,1,1,629,16,13,2009,7,10,18,4,1553,1732,7600000
15,3927,30,1,10,3,3,1,1,1,5,2,7,7,2,1,1,1,789,37,9,2010,7,-1,-1,839,1899,1816,20000000
15,86,30,1,10,3,3,1,1,1,1,2,2,2,1,1,1,1,467,13,10,2010,1,3,12,1212,672,1540,25000000
35,3926,30,1,10,3,3,2,1,1,1,1,2,2,2,1,1,1,186,37,9,2011,7,18,-1,16,889,419,80000000
27,3925,25,1,10,3,4,2,1,3,1,2,7,7,2,2,2,1,302,13,10,2009,10,8,-1,1807,1442,18,13000000
61,3724,28,1,20,2,3,2,1,1,1,2,7,7,1,1,1,1,799,37,9,2001,7,10,-1,651,105,699,28000000
15,3923,30,1,10,3,3,1,1,1,1,2,2,2,1,1,1,2,485,37,9,2007,1,12,21,1437,589,1675,110000000
48,3687,28,1,20,2,4,1,1,1,1,1,2,7,1,1,1,1,397,37,9,2010,1,3,12,1437,862,56,150000000
48,13,28,1,20,2,3,3,1,3,1,3,7,7,2,1,1,1,590,37,9,2010,1,14,19,1382,57,1109,60000000
60,3545,-1,2,3,5,4,1,1,1,1,1,2,2,2,1,1,1,201,37,9,2010,1,3,7,1344,1284,550,90000000
26,3928,-1,2,3,5,-1,2,1,1,1,1,6,7,2,1,1,2,578,37,9,2011,1,12,21,1437,76,1962,50000000
15,3743,30,1,10,3,3,1,1,1,1,2,7,7,2,1,2,1,591,37,9,2010,7,-1,-1,1620,172,1483,100000000
